ページUrl,ASIN,Id,投稿日,星,名前,レビュー_タイトル,レビュー,役に立った
https://www.amazon.co.jp/Crest-Outlast-Mouthwash-Lasting-Peppermint/product-reviews/B0C5M5WR65/ref=cm_cr_getr_d_paging_btm_next_30?&pageNumber=30&sortBy=recent,B0C5M5WR65,R3X2NXF9ITY1I,2023年2月11日,5つ星のうち5.0,Amazon カスタマー,マップの作り込み凄すぎ…,"売り切れていたのでDL版を購入して10時間ぐらいプレイしました
映画は賢者の石しか観てませんが大丈夫！楽しめてます。

魔法の国ならではのファンタジー溢れる建物が緻密で複雑な造形で作られており、ただウロウロと歩いてるだけでも楽しいです（そのぶん迷いますが、建物内にもファストトラベルポイントが沢山あります）
あまりゲームをしない原作ファンの方もアミューズメントパーク探索みたいで楽しめそうな気がします

綺麗な分PS5でも処理がかなり辛いのか、やや動きがカクカクしてる感じがしたので
グラフィック品質を標準からパフォーマンスに下げたらスムーズに！（品質もあまり落ちてない様な）
PS5でギリギリだとPS4等は大変そうですのでPS5本体と一緒に買うのもアリなゲームだと思います。;",11人
https://www.amazon.co.jp/Crest-Outlast-Mouthwash-Lasting-Peppermint/product-reviews/B0C5M5WR65/ref=cm_cr_getr_d_paging_btm_next_30?&pageNumber=30&sortBy=recent,B0C5M5WR65,R33UV7J1KZWBYT,2023年2月11日,5つ星のうち5.0,ちろ,全力でオススメします！,"細かいところまでしっかりと作り込まれていていろいろな発見があり見ていて飽きないです！！
原作好きな方も映画好きな方もどちらも絶対楽しめるはず…！！
ゲームの難易度も選べますし、カメラの設定等自分に合った設定にすれば快適に遊べると思います。
しばらくこの世界から抜け出せないかも…;",15人
https://www.amazon.co.jp/Crest-Outlast-Mouthwash-Lasting-Peppermint/product-reviews/B0C5M5WR65/ref=cm_cr_getr_d_paging_btm_next_31?&pageNumber=31&sortBy=recent,B0C5M5WR65,R30CRD5XE4V94M,2023年2月11日,5つ星のうち5.0,sat,星一徹に注意！！ユーザーレビュー最高級の神ゲー！！,"全てのレビューに☆1レビューを付けるユーザーに注意！！

ハリーポッターファンの期待にしっかりと応えつつ、謎と発見に満ちた広大なマップで没入感のある体験をすることができる。楽しい戦闘、あらゆる場所でのアクティビティを体験でき、満足度が非常に高いタイトル。魔法もリアルで、今まで感じたことのない不思議な世界に引き込まれる！
ユーザーレビューが最高級なのも納得！！;",8人
https://www.amazon.co.jp/Crest-Outlast-Mouthwash-Lasting-Peppermint/product-reviews/B0C5M5WR65/ref=cm_cr_getr_d_paging_btm_next_31?&pageNumber=31&sortBy=recent,B0C5M5WR65,R1X6E22FLDOBQR,2023年2月11日,5つ星のうち1.0,rose,映画やテーマパーク好きならまだ楽しめる？,"初めての洋ゲーです。ハリポタは映画は履修してますが原作派でした。
ゲーム経験はあまりなく、ブレワイやイース等が普段楽しんでます。

主人公は女性で魔女寮を選びましたが、これについてまず違和感が酷いです。
基本モーションが男性として作れているのかもしれません。
女性キャラなのに、登場からガニ股。椅子に座ってる脚は開いており、立ち姿なども姿勢が悪く「のしのし」と歩く感じ。この時点で没入感が失せました。（ネームド女性キャラは綺麗に動いてるので余計に落差）
主人公の設定もとにかく「俺TUEE」系や無双というのでしょうか、何かするごとに周囲から「すごいすごい」と能力設定が盛られすぎてて自分のキャラなのに退いてしまいました。
バトルについては、ボタン操作がわかりづらく、ゲーム慣れしていないのと
画面酔いする自分には辛かったです。
ロケーションは確かに綺麗で映画を見ているようでしたが、それだけと言えばそうかもしれません。
所謂聖地巡礼や、テーマパークが好きな方には楽しめると思います。
肝心のストーリーや探索もテンポが悪く、自分は結局退屈になり飽きてしまいました。
ちなみにps５でも高画質設定にするとカクついたので、いずれ出るというスイッチ版ではどう動くのかなと不安でもあります。

結論
ハリポタ好きでも自分には合いませんでした。
むしろ原作好きよりも映画好きの方や、知らない方のが楽めるのではとも思います。
高い価格だったのですが、良い勉強になりました。;",25人
https://www.amazon.co.jp/Crest-Outlast-Mouthwash-Lasting-Peppermint/product-reviews/B0C5M5WR65/ref=cm_cr_getr_d_paging_btm_next_31?&pageNumber=31&sortBy=recent,B0C5M5WR65,R3KN436C1D5QKE,2023年2月11日,5つ星のうち3.0,カペリン,世界観は素晴らしい,"ただゲームの難易度がなかなか難しい。エルデンリングなどの簡単バージョンな感じ。間違ってもアクションゲームなんか普段やらない層に向けては作られていない。
世界観の再現度は素晴らしいだけあってぜひ原作ファンにはプレイしていただきたいが、ストーリー進行が不可能になってしまっては元も子もないのでゲームを普段やらない方にはプレイするのではなく実況動画を見ることをおすすめします。
またキーコンフィグがなく、決定と戻る、回避と攻撃など普段慣れているゲームとまるっきり全てが逆で咄嗟になると毎回逆を押してしまう。とにかく日本人の人気のゲームとはUI全てがかけ離れているのでやりにくい。;",11人
https://www.amazon.co.jp/Crest-Outlast-Mouthwash-Lasting-Peppermint/product-reviews/B0C5M5WR65/ref=cm_cr_getr_d_paging_btm_next_31?&pageNumber=31&sortBy=recent,B0C5M5WR65,R1OFAKTJAMXEMO,2023年2月11日,5つ星のうち5.0,ミミック,ハリーポッター好き、オープンワールド洋ゲー好きにおすすめ。,"最近洋ゲーのオープンワールドしか遊んでいないので、かなり片寄った指向ですが、ハリーポッターの世界観が堪能できます。(第一印象アサクリっぽいって思いました。）
PC版をやっているので、PS5版がどうかはわからないですが、映画並みのクオリティで、ホグワーツとその周辺を自由に動き回れるので没入感がすごいです。

プレイの難易度選べますが、戦闘はどこかのコメントで見かけたとおり、遠距離フェンシングって感じです。敵が単体だと物足りないですが、囲まれると良い感じに手元が忙しいです。
原作で出てくる呪文が使えるので、最初感動しました。

まだクリアしてないですが、寄り道多いのでしばらく楽しめそうです。;",5人
https://www.amazon.co.jp/Crest-Outlast-Mouthwash-Lasting-Peppermint/product-reviews/B0C5M5WR65/ref=cm_cr_getr_d_paging_btm_next_31?&pageNumber=31&sortBy=recent,B0C5M5WR65,R25KJH7HTH0LIL,2023年2月11日,5つ星のうち5.0,Amazon カスタマー,ゲーム性も世界観も最高,とにかく楽しいです。現在30時間プレイしてますが、寄り道しちゃうから、まだまだ先が見えない;,2人
https://www.amazon.co.jp/Crest-Outlast-Mouthwash-Lasting-Peppermint/product-reviews/B0C5M5WR65/ref=cm_cr_getr_d_paging_btm_next_31?&pageNumber=31&sortBy=recent,B0C5M5WR65,R17412CXTAECB7,2023年2月10日,5つ星のうち5.0,八八,そこまでハリポタファンではありませんが,"映画は統べてみましたが、原作は読んだことがありません。
このゲームはグラフィックに引かれて購入いたしました。

が、すばらしい世界観で冒頭10分ほどのプレイで、ひさびさにゲームで夢中になれております。

システムが多彩な為、覚える事が多そうなので若い方で、初めてハリポタに触れる方にはとてもお勧めです。

私個人としましてはストーリーや世界観を重視し、自分の人生の様に世界に入り込めるゲームを高評価する傾向がありますので、このゲームは今の所最高です。

注意点としましては、海外の配慮されたゲームだと感じており、ヒロイン的なポジションに、今の所、美女は出てきておりません、そちらの方面に期待されるの方々にはお勧めできません。

正統派で親、子供をの前でも堂々とできるゲームだと思います。;",3人
https://www.amazon.co.jp/Crest-Outlast-Mouthwash-Lasting-Peppermint/product-reviews/B0C5M5WR65/ref=cm_cr_getr_d_paging_btm_next_31?&pageNumber=31&sortBy=recent,B0C5M5WR65,R251E3HVTK5K7R,2023年2月10日,5つ星のうち5.0,ひろやん,高い完成度。TVゲームもここまで来たか,"大味な魔法バトルゲームではないかと購入前は少し不安でしたが。
杞憂でした。素晴らしいクオリティ。
難易度も適度にあり、まだノーマルの序盤ですが何度か死にましたよ笑
戦闘の歯応えは充分だし、かなり硬派な作り。
ダンジョン等で箱から出てくるアイテムは基本的にランダムなようで
長く遊べそうです。装備にはレア度が設定されており
一部にさらに強化できる物もあります。
性能は良いのにデザインが…って場合は非表示にしたり、全く違う装備で外見だけ変更可能;",17人
https://www.amazon.co.jp/Crest-Outlast-Mouthwash-Lasting-Peppermint/product-reviews/B0C5M5WR65/ref=cm_cr_getr_d_paging_btm_next_31?&pageNumber=31&sortBy=recent,B0C5M5WR65,RGQDH7GDTHGUS,2023年2月10日,5つ星のうち5.0,曽根康彦,ハリーポッターの世界観満載,娘(25・22)が大絶賛。ハリーポッター大好き娘です。やらないワケがない！だがPS5はオトン(自分)ので普段Switchばかりな娘共に命の次に大事なPS5を占領されてます(笑)。お菓子食べながらPS5のコントローラーをよくも触りやがってこの・・みたいにキャッキャラとプレイする娘に後ろから必殺奥義をくらわせてやりたい気分です(怒)そのくらい子供には楽しいゲームです(^ ^);,3人
